production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
3000000,7777790,2002.0,1.85,90.0,2510,3000000.0,7.0
3000000,11322573,2005.0,2.35,117.0,1394,40455386.33009198,7.8
3000000,30438635,1999.0,1.85,96.0,1616,1900000.0,6.9
3000000,4142507,2000.0,1.85,82.0,858,3000000.0,4.4
3000000,11267511,2012.0,1.85,86.0,2260,40455386.33009198,7.4
3000000,4570178,2010.0,2.35,90.0,3692,40455386.33009198,6.6
3000000,4000000,1971.0,1.33,89.0,1011,3000000.0,7.8
3000000,3902679,1993.0,1.66,98.0,1806,3000000.0,5.3
3000000,4002884,1997.0,1.85,95.0,1363,3000000.0,5.3
3000000,3660880,1978.0,1.85,94.0,1618,3000000.0,8.0
3000000,3705923,2001.0,1.85,104.0,12250,4500000.0,7.1
3000000,7445044,2016.0,2.126976154236567,101.0,1335,3000000.0,5.0
3000000,3076820,1999.0,1.85,87.0,9555,3500000.0,5.4
3000000,2962051,1996.0,1.85,108.0,11459,3300000.0,6.9
3000000,11537539,2005.0,2.35,94.0,278,3000000.0,7.3
3000000,3237452,2010.0,1.78,110.0,1567,3500000.0,6.3
3000000,5746453,1998.0,1.85,134.0,36859,3000000.0,7.8
3000000,2255000,2003.0,1.85,89.0,539,3000000.0,6.6
3000000,1821983,2014.0,2.35,102.0,43810,3000000.0,5.4
3000000,1324299,2011.0,1.85,99.0,2452,40455386.33009198,5.7
3000000,6239723,2003.0,2.35,120.0,852,3000000.0,8.4
3000000,834953,2011.0,2.35,86.0,1249,3000000.0,6.1
3000000,12577401,2012.0,2.35,87.0,8353,3000000.0,5.3
3000000,5922292,2009.0,1.33,123.0,13636,40455386.33009198,7.3
3000000,295493,1996.0,1.85,102.0,1663,3000000.0,6.9
3000000,252726,2006.0,2.126976154236567,87.0,2715,3000000.0,7.2
3000000,1022453,2009.0,2.35,88.0,1495,5000000.0,4.1
3000000,223652,2012.0,1.78,93.0,1467,3000000.0,5.3
3000000,133411,2009.0,1.85,86.0,975,40455386.33009198,6.2
3000000,95204,2004.0,1.85,98.0,362,2700000.0,7.4
3000000,78948,2011.0,2.126976154236567,100.0,4374,3000000.0,5.9
3000000,39852,1999.0,1.85,97.0,1030,3000000.0,6.7
3000000,156362,2011.0,2.35,122.0,4920,3000000.0,5.8
3000000,5073,2009.0,2.126976154236567,96.0,1929,3000000.0,5.9
3000000,4655,2005.0,1.78,80.0,313,3000000.0,3.3
3000000,2932419,2015.0,2.126976154236567,83.0,4756,3000000.0,5.3
3000000,82780,2014.0,1.85,83.0,7191,40455386.33009198,5.5
3000000,47469,2013.0,2.35,85.0,844,3000000.0,5.5
2900000,17006158,1998.0,2.35,113.0,167,2900000.0,8.0
2900000,5000000,1961.0,2.35,136.0,2167,2900000.0,7.3
2900000,3127472,2005.0,1.85,105.0,1231,1500000.0,6.5
2900000,172867,2010.0,2.126976154236567,93.0,2305,3000000.0,6.4
2900000,25935,2010.0,1.85,90.0,362,40455386.33009198,6.1
2883848,25000000,1959.0,1.66,120.0,527,2883848.0,8.3
2850000,6435262,2003.0,2.35,89.0,923,2200000.0,6.8
2800000,86300000,1974.0,1.85,106.0,2703,2800000.0,8.0
2800000,23591783,2005.0,1.85,116.0,727,8000000.0,7.4
2800000,19170001,1988.0,1.85,88.0,1855,2800000.0,5.3
2777000,33754967,1939.0,1.37,102.0,2509,2800000.0,8.1
2750000,5394447,2007.0,1.85,95.0,1797,2000000.0,5.7
2700000,37799643,1979.0,1.85,118.0,681,2700000.0,7.4
2700000,15600000,1997.0,1.66,113.0,787,2700000.0,7.1
2700000,31517561,2006.0,2.35,144.0,1761,120000000.0,8.2
2700000,8200000,2015.0,2.126976154236567,141.0,434,3000000.0,6.6
2686000,6600000,1963.0,1.85,109.0,1949,2686585.0,6.9
2650000,16556,1996.0,1.85,95.0,25,2650000.0,7.0
2627000,5363000,1943.0,1.37,122.0,2555,2627000.0,7.0
2600000,119500000,1974.0,2.35,93.0,4701,2600000.0,7.8
2600000,32980880,1984.0,1.85,97.0,467,1800000.0,5.9
2600000,15298355,2013.0,1.33,82.0,205,40455386.33009198,7.4
2600000,3292333,2004.0,2.126976154236567,105.0,179,40455386.33009198,7.9
2600000,71248,2007.0,1.85,100.0,1082,2600000.0,5.3
2540000,7200000,1952.0,1.37,103.0,2510,2540800.0,8.3
2500000,59922558,2013.0,1.85,86.0,3421,2500000.0,5.1
2500000,33349941,2012.0,1.85,87.0,1111,2500000.0,5.1
2500000,32327255,2013.0,1.85,75.0,1385,2500000.0,6.7
2500000,36028802,2004.0,2.35,102.0,1655,2500000.0,7.6
2500000,34557416,1996.0,1.37,149.0,28713,26000000.0,6.9
2500000,25533818,2009.0,1.85,119.0,3226,15000000.0,4.9
2500000,25533818,2009.0,1.85,119.0,3226,15000000.0,4.9
2500000,13881317,2008.0,1.78,101.0,338,2500000.0,7.7
2500000,12300000,1971.0,2.35,98.0,2373,2500000.0,6.3
2500000,10000000,1963.0,2.35,112.0,1141,2500000.0,7.9
2500000,6916951,2013.0,2.35,95.0,10040,2500000.0,7.1
2500000,6401336,1991.0,1.78,104.0,19923,2500000.0,7.1
2500000,5674364,1995.0,1.85,105.0,36,2500000.0,8.1
2500000,4934356,2012.0,2.35,89.0,1980,2500000.0,7.1
2500000,2013052,2003.0,1.85,99.0,79,3200000.0,6.6
2500000,1687548,1999.0,2.35,107.0,2125,2500000.0,7.0
2500000,12267275,2003.0,1.85,106.0,2972,2000000.0,7.6
2500000,497195,1990.0,2.126976154236567,34.0,1967,34000.0,7.1
2500000,593933,2010.0,1.85,96.0,4590,2500000.0,6.8
2500000,174255,2008.0,1.85,112.0,1252,2500000.0,7.6
2500000,118666,2006.0,1.85,100.0,1064,2500000.0,6.6
2500000,507446,2008.0,2.35,106.0,1739,14000000.0,6.2
2500000,100280,2010.0,1.78,80.0,210,2500000.0,7.1
2500000,108907,2008.0,1.85,90.0,862,2500000.0,5.9
2500000,72260,2006.0,1.85,100.0,1491,2500000.0,5.7
2500000,35017,2013.0,2.35,106.0,30,22000000.0,6.7
2500000,9598,2000.0,2.35,103.0,163,8400000.0,6.1
2450000,182358,2011.0,1.85,105.0,1668,2450000.0,3.9
2400000,5691854,1996.0,1.85,120.0,5963,2400000.0,6.8
2400000,1420418,2006.0,2.35,101.0,2306,2400000.0,5.1
2400000,500296,2006.0,1.85,84.0,1490,40455386.33009198,6.6
2380000,8739576,2006.0,1.85,101.0,3282,1500000.0,7.7
2361000,3500000,1944.0,1.37,101.0,1627,2361000.0,6.5
2300000,14305540,2015.0,2.126976154236567,120.0,6752,2300000.0,5.9
2300000,11000000,1951.0,1.33,108.0,2329,2295429.0,7.0
2300000,574838,1998.0,1.85,97.0,2580,40455386.33009198,6.8
2280000,83320000,1940.0,1.37,120.0,16,2280000.0,7.8
2200000,41158757,1971.0,1.85,104.0,1196,1800000.0,7.8
2200000,41158757,1971.0,1.85,104.0,1196,1800000.0,7.8
2200000,21930418,1985.0,1.85,92.0,170,2200000.0,4.7
2200000,388390,2007.0,1.85,117.0,2161,2200000.0,5.9
2160000,9132000,1945.0,1.37,119.0,1490,2160000.0,7.5
2160000,37865,2005.0,1.85,90.0,244,1200000.0,5.8
2100000,23600000,1946.0,1.37,172.0,1941,2100000.0,8.1
2100000,1381824,2001.0,1.85,115.0,3293,40455386.33009198,7.0
2100000,3330,2015.0,2.35,125.0,214,2100000.0,7.2
2100000,23266821,2007.0,1.85,78.0,145,1500000.0,7.5
2000000,35185884,2011.0,2.35,129.0,2300,2000000.0,7.0
2000000,78900000,1963.0,1.37,115.0,1456,2000000.0,7.5
2000000,24600832,1981.0,2.35,87.0,1396,2000000.0,7.6
2000000,18344729,1973.0,1.85,89.0,11192,2000000.0,7.3
2000000,18016290,1972.0,1.85,88.0,12034,2000000.0,6.8
2000000,20649774,2014.0,2.35,100.0,1062,2000000.0,6.9
2000000,13129846,1962.0,1.85,129.0,3833,2000000.0,8.4
2000000,16610760,2011.0,1.85,86.0,218,2000000.0,5.3
2000000,11546543,1994.0,2.35,102.0,768,2000000.0,7.6
2000000,20741000,1999.0,1.85,118.0,563,2000000.0,7.6
2000000,9172000,1940.0,1.37,119.0,2555,1614000.0,7.1
2000000,7800000,1947.0,1.37,118.0,1846,2000000.0,7.4
2000000,7600000,1961.0,2.35,134.0,2290,2000000.0,8.0
2000000,7369373,1986.0,1.85,98.0,901,2000000.0,5.7
2000000,17403168,2003.0,1.66,80.0,29,9500000.0,7.8
2000000,7756617,1998.0,1.85,89.0,3163,2000000.0,7.2
2000000,16131551,2010.0,1.85,100.0,34446,2000000.0,7.2
2000000,8685632,2003.0,1.85,101.0,14412,40455386.33009198,7.5
2000000,11293790,2004.0,1.85,80.0,65,2700000.0,8.0
2000000,20883834,2000.0,1.85,115.0,318,2000000.0,8.1
2000000,9505996,2003.0,1.85,100.0,2186,1500000.0,6.8
2000000,15396525,2003.0,1.85,106.0,29,40455386.33009198,8.1
2000000,7799257,2010.0,2.35,105.0,13145,40455386.33009198,8.3
2000000,4000000,1938.0,1.37,106.0,1833,2000000.0,7.0
2000000,9615464,2005.0,1.85,91.0,1349,2000000.0,7.4
2000000,10166209,2015.0,1.85,96.0,3013,2000000.0,6.1
2000000,6225304,2005.0,1.85,116.0,50313,2000000.0,7.0
2000000,6030230,1999.0,1.85,116.0,675,40455386.33009198,7.5
2000000,2791973,2015.0,1.85,97.0,2739,2000000.0,5.3
2000000,3438804,2002.0,1.85,101.0,11327,2000000.0,4.7
2000000,13912289,2008.0,1.85,90.0,56,1500000.0,8.0
2000000,2077844,2002.130733382389,4.0,22.0,1359,40455386.33009198,8.1
2000000,1985292,2006.0,1.78,101.0,226,2000000.0,6.5
2000000,1660865,2003.0,1.85,120.0,359,2000000.0,3.3
2000000,2166392,2015.0,2.35,102.0,11184,2000000.0,6.9
2000000,1433319,2007.0,1.85,102.0,446,2000000.0,8.3
2000000,1134358,2007.0,1.85,100.0,408,2000000.0,8.1
2000000,1869928,2010.0,1.33,104.0,3427,40455386.33009198,6.5
2000000,1075504,2000.0,1.85,99.0,1156,40455386.33009198,7.3
2000000,636706,2010.0,1.85,86.0,768,3400000.0,4.6
2000000,539961,1997.0,2.126976154236567,96.0,3011,40455386.33009198,6.4
2000000,466106,2004.0,1.85,96.0,51441,6000000.0,7.0
2000000,2350641,2007.0,1.85,94.0,1511,40455386.33009198,5.4
2000000,304602,2015.0,2.35,129.0,26176,13500000.0,4.5
2000000,759504,2006.0,1.85,96.0,774,2000000.0,6.6
2000000,147299,2014.0,2.35,94.0,10869,40455386.33009198,5.9
2000000,134624,1998.0,1.85,91.0,36,2000000.0,6.7
2000000,121807,2000.0,2.126976154236567,108.5771861260381,613,40455386.33009198,2.8
2000000,2226603,2004.0,2.35,90.0,865,40455386.33009198,7.4
2000000,102645,2009.0,2.35,85.0,36885,3800000.0,5.8
2000000,72544,1997.0,1.85,96.0,5535,40455386.33009198,7.1
2000000,2046090,2008.0,2.35,93.0,653,40455386.33009198,5.3
2000000,37227,2003.0,1.85,100.0,1307,40455386.33009198,5.4
2000000,12667,2005.0,2.35,92.0,39518,14000.0,6.6
2000000,10024,2015.0,2.126976154236567,87.0,776,40455386.33009198,6.0
2000000,4294373,2008.0,2.35,91.0,14561,40455386.33009198,6.8
2000000,2436,2012.0,2.35,106.0,1611,2000000.0,5.7
2000000,3620902,2009.0,2.35,88.0,1593,40455386.33009198,5.2
2000000,2151887,2011.0,1.78,92.0,762,100000.0,6.1
2000000,105377,2004.0,2.35,99.0,1650,2000000.0,6.4
2000000,63555,2012.0,1.85,86.0,322,40455386.33009198,5.7
2000000,926,2015.0,2.126976154236567,81.0,712,2000000.0,7.4
1987650,21270290,2010.0,2.35,95.0,17471,3000000.0,7.0
1900000,4600000,1986.0,1.85,99.0,19649,1900000.0,7.1
1900000,5617067,2008.0,1.85,90.0,68,1000000.0,7.8
1900000,7785229,2009.0,2.35,98.0,2032,40455386.33009198,7.2
1900000,1445140,2003.0,2.35,103.0,2389,1900000.0,6.4
1900000,478595,2015.0,1.85,89.0,4249,1900000.0,7.2
1900000,4581937,2010.0,1.85,97.0,3275,40455386.33009198,7.3
1900000,740932,2013.0,1.85,108.0,176,1500000.0,8.1
1900000,10137234,2013.0,2.126976154236567,160.0,1182,40455386.33009198,6.4
1900000,12444,2015.0,2.126976154236567,155.0,349,150000000.0,5.1
1800000,70165900,2010.0,1.85,87.0,1958,1800000.0,5.6
1800000,23265132,2012.0,1.85,93.0,2658,1800000.0,7.3
1800000,8800000,1973.0,2.35,96.0,1432,1800000.0,5.5
1800000,6800000,1968.0,1.85,114.0,18263,1800000.0,7.0
1800000,5719000,2002.0,1.85,118.0,546,1800000.0,6.8
1800000,3050934,2000.0,1.85,109.0,2187,1800000.0,7.3
1800000,842693,2011.0,1.85,109.0,1439,40455386.33009198,6.3
1800000,638476,2011.0,2.126976154236567,90.0,32405,1500000.0,6.6
1800000,1322161,2003.0,1.85,108.0,0,1800000.0,7.5
1800000,673,1993.0,1.78,93.0,14620,1800000.0,6.1
1750000,634803,2002.0,1.85,93.0,2489,500000.0,6.7
1750000,1278471,2010.0,2.35,105.0,2423,2000000.0,6.3
1700000,42137871,2001.0,2.35,138.0,3970,1700000.0,7.5
1700000,9700000,1972.0,2.35,88.0,941,1700000.0,6.1
1700000,12231500,2013.0,2.35,104.0,822,1000000.0,7.8
1700000,2507159,2013.0,2.126976154236567,102.0,3894,40455386.33009198,6.1
1700000,2891228,1999.0,1.85,98.0,2095,1700000.0,6.3
1700000,4727375,2004.0,1.85,86.0,763,1700000.0,6.8
1700000,661221,2004.0,1.85,100.0,2721,1000000.0,6.9
1650000,30500000,1953.0,1.37,118.0,2247,1650000.0,7.8
1644000,4000000,1938.0,1.37,126.0,1363,1644736.0,8.0
1600000,6026908,1999.0,2.126976154236567,84.0,2196,2000000.0,4.3
1600000,5400000,1949.0,1.37,103.0,955,1600000.0,7.4
1600000,4420000,1974.0,1.37,113.0,12157,1600000.0,7.9
1600000,2595644,2010.0,2.35,108.5771861260381,3137,40455386.33009198,3.5
1600000,419428,2014.0,2.35,92.0,380,40455386.33009198,4.7
1600000,145382,2006.0,2.126976154236567,90.0,137,1500000.0,7.3
1600000,129319,2005.0,2.126976154236567,108.5771861260381,622,70000000.0,5.1
1600000,2627795,1969.0,2.35,123.0,1694,1600000.0,7.2
1600000,3264,2003.0,2.35,111.0,2564,1650000.0,5.4
1500000,99870886,2010.0,2.35,103.0,3030,1500000.0,6.8
1500000,22217183,2007.0,1.85,108.0,1981,2000000.0,7.1
1500000,14533681,2016.0,2.126976154236567,90.0,261818,17000000.0,9.1
1500000,11806119,1988.0,1.85,92.0,1168,1100000.0,6.8
1500000,9000000,1939.0,1.37,120.0,1573,1500000.0,8.2
1500000,20412216,1995.0,1.85,91.0,3310,1500000.0,7.0
1500000,11191423,2005.0,1.85,88.0,479,1500000.0,7.4
1500000,9345061,2001.0,1.85,97.0,1173,1000000.0,6.7
1500000,5046118,1994.0,1.85,103.0,2990,2000000.0,7.2
1500000,4128828,2013.0,1.78,104.0,2667,1500000.0,5.8
1500000,2592308,2012.0,1.85,101.0,0,40455386.33009198,7.6
1500000,2380606,1998.0,1.85,110.0,4762,1500000.0,7.5
1500000,2300000,1984.0,1.85,92.0,1652,1500000.0,6.9
1500000,1541131,2012.0,2.35,101.0,5158,2500000.0,5.1
1500000,1126258,2005.0,1.66,112.0,859,1500000.0,6.7
1500000,510957,2014.0,2.35,93.0,792,1500000.0,5.5
1500000,418953,1993.0,1.85,99.0,1582,1500000.0,6.5
1500000,1840248,2001.0,1.66,98.0,33441,1500000.0,7.2
1500000,414404,2007.0,2.35,107.0,2747,40455386.33009198,6.9
1500000,1619602,2001.0,2.35,100.0,469,1500000.0,6.5
1500000,194568,2006.0,1.85,80.0,2179,1500000.0,6.2
1500000,184705,2010.0,2.126976154236567,124.0,60,1700000.0,5.8
1500000,240396,2006.0,1.85,93.0,3668,1500000.0,5.7
1500000,173066,2007.0,1.85,84.0,1238,1500000.0,6.3
1500000,163245,1936.0,1.37,87.0,352,1500000.0,8.6
1500000,139084,2005.0,1.85,90.0,3138,1500000.0,4.3
1500000,119841,2002.0,1.85,91.0,3901,1500000.0,6.5
1500000,113169,2015.0,2.126976154236567,98.0,2628,1500000.0,6.1
1500000,172569,2005.0,1.85,108.0,1240,1500000.0,6.0
1500000,52429,2008.0,2.35,90.0,89263,2000000.0,6.7
1500000,31916,2008.0,2.35,95.0,721,1500000.0,6.7
1500000,2105,2015.0,2.126976154236567,93.0,771,1500000.0,7.6
1500000,236863,2014.0,2.35,107.0,165,350000.0,6.8
1500000,58692,2005.0,1.85,20.0,0,1500000.0,6.8
1488000,184925485,1937.0,1.37,83.0,229,2000000.0,7.7
1455000,2620000,1968.0,2.35,113.0,2140,1455000.0,5.5
1400000,1261792,2004.0,1.85,106.0,358,1400000.0,6.7
1400000,56073,2004.0,1.85,94.0,256,1400000.0,6.6
1400000,1632,2012.0,2.126976154236567,83.0,843,1500000.0,5.7
1350000,28356188,1998.0,1.85,120.0,28294,960000.0,8.2
1305000,909000,1982.0,2.126976154236567,105.0,3164,1250000.0,7.1
1300000,749741,1996.0,1.85,95.0,14420,1300000.0,7.2
1300000,1005840,2002.130733382389,2.126976154236567,27.0,1961,40455386.33009198,7.3
1300000,635305,2006.0,1.85,135.0,83,1592000.0,7.4
1300000,609042,1999.0,1.85,105.0,3475,1300000.0,6.5
1300000,288751,2002.130733382389,1.33,60.0,611,5000000.0,7.7
1300000,210904,1985.0,1.85,88.0,289,1750000.0,4.3
1300000,329621,2005.0,2.35,97.0,602,1500000.0,3.3
1300000,90213,2003.0,1.85,87.0,6227,1000000.0,6.2
1300000,13465,2009.0,2.35,103.0,38121,1300000.0,5.2
1288000,6000000,1940.0,1.37,130.0,2888,1288000.0,8.2
1250000,11000000,1945.0,1.37,101.0,581,1250000.0,8.0
1250000,4700000,1984.0,1.85,96.0,1866,1250000.0,5.5
1250000,2850357,2012.0,2.35,80.0,2459,427000.0,5.7
1250000,2500000,1953.0,1.37,92.0,683,1250000.0,7.1
1200000,103880027,2004.0,1.85,103.0,5161,1200000.0,7.7
1200000,36741667,1989.0,1.85,100.0,1431,1200000.0,7.2
1200000,27025600,2001.0,1.85,114.0,809,7000000.0,7.4
1200000,10827356,2000.0,1.85,111.0,4288,1200000.0,7.7
1200000,7000000,1955.0,1.5,99.0,1041,1200000.0,7.2
1200000,2859955,2013.0,2.35,113.0,2681,1200000.0,6.0
1200000,2832029,1992.0,2.35,99.0,28994,1200000.0,8.4
1200000,2509344,1999.0,1.85,85.0,4289,1200000.0,6.6
1200000,887000,1940.0,1.37,83.0,293,40455386.33009198,6.5
1200000,595018,2012.0,1.85,108.0,1805,1200000.0,6.0
1200000,255000,2011.0,1.78,103.0,114,1500000.0,5.6
1200000,58936,2001.0,1.78,88.0,318,1200000.0,6.1
1200000,26608,2011.0,2.126976154236567,97.0,0,1200000.0,7.4
1200000,7826,2007.0,2.126976154236567,85.0,54484,1200000.0,6.2
1200000,81338,2008.0,1.85,76.0,1190,40455386.33009198,3.8
1150000,63777092,2016.0,2.35,120.0,1810,5000000.0,3.4
1125000,18673274,2005.0,1.85,94.0,19957,3000000.0,6.8
1125000,414736,2004.0,1.85,90.0,1311,695393.0,7.7
1100000,29005064,2002.130733382389,2.0,108.5771861260381,1617,40455386.33009198,7.1
1100000,247740,2002.0,1.33,105.0,0,40455386.33009198,4.7
1100000,56491,2010.0,2.35,110.0,645,1100000.0,6.1
1100000,81371,2002.0,1.85,73.0,21,1600000.0,7.0
1100000,2636,2014.0,2.35,91.0,622,1100000.0,4.9
1070000,5348767,2009.0,2.126976154236567,150.0,1052,40455386.33009198,7.5
1039000,10462500,1942.0,1.37,82.0,3442,950000.0,8.6
1000000,225000000,1976.0,1.33,145.0,16094,960000.0,8.1
1000000,101758489,2012.0,1.85,83.0,988,1000000.0,4.2
1000000,37600000,1963.0,1.37,121.0,1371,1000000.0,6.8
1000000,62561449,2014.0,1.85,83.0,1565,1000000.0,5.7
1000000,28262574,1976.0,1.85,110.0,23525,1300000.0,8.3
1000000,52769915,2006.0,1.85,96.0,929,40455386.33009198,7.5
1000000,42411721,2012.0,1.85,86.0,2665,1000000.0,5.0
1000000,17985000,1981.0,1.85,91.0,4438,1000000.0,6.6
1000000,59567035,1962.0,1.37,110.0,1421,1100000.0,7.3
1000000,14564000,1987.0,1.85,86.0,673,1000000.0,7.0
1000000,15943081,2005.0,2.35,90.0,3155,1000000.0,5.9
1000000,16566240,2010.0,1.66,112.0,35941,3500000.0,7.4
1000000,16553163,2005.0,1.85,103.0,3192,1000000.0,7.4
1000000,9000000,1970.0,2.35,109.0,731,900000.0,6.2
1000000,9000000,1956.0,2.35,89.0,831,1000000.0,6.2
1000000,7800000,1949.0,1.37,109.0,510,1000000.0,7.2
1000000,12931569,2013.0,2.35,100.0,2082,6000000.0,5.4
1000000,11495204,2012.0,1.85,95.0,1899,1000000.0,7.2
1000000,16173879,2008.0,1.85,122.0,1218,40455386.33009198,7.2
1000000,5391992,2011.0,2.126976154236567,107.0,1147,40455386.33009198,6.8
1000000,5797192,2014.0,2.35,93.0,3986,40455386.33009198,6.8
1000000,5892466,2013.0,1.78,91.0,198,1000000.0,7.4
1000000,4731944,2008.0,1.78,94.0,42,40455386.33009198,7.9
1000000,3465703,1998.0,1.85,104.0,23461,1000000.0,6.7
1000000,3324070,2014.0,2.35,84.0,1587,40455386.33009198,6.8
1000000,5438911,2011.0,2.35,102.0,1263,40455386.33009198,6.9
1000000,6030129,2008.0,1.85,97.0,994,1000000.0,7.2
1000000,2315026,1997.0,1.85,84.0,21124,1000000.0,5.6
1000000,2022442,2000.0,2.35,94.0,3085,1000000.0,7.0
1000000,1849392,2006.0,1.75,92.0,1447,1000000.0,7.7
1000000,1615787,1996.0,1.85,86.0,2400,1000000.0,6.8
1000000,1492895,2002.0,1.85,92.0,1587,1000000.0,7.2
1000000,1087521,1998.0,1.85,100.0,295,1000000.0,7.2
1000000,852206,2001.0,1.85,119.0,1107,1000000.0,7.2
1000000,1156309,2013.0,1.85,100.0,12234,40455386.33009198,6.3
1000000,1179462,2000.0,2.35,167.0,773,1000000.0,6.2
1000000,2721096,2009.0,1.85,124.0,42,40455386.33009198,7.4
1000000,627287,1997.0,1.85,92.0,904,1000000.0,6.2
1000000,1239174,1997.0,1.85,111.0,115,1000000.0,7.4
1000000,703020,2003.0,2.35,108.0,12385,2500000.0,6.9
1000000,542909,1997.0,1.85,97.0,1692,1000000.0,7.0
1000000,501289,2012.0,1.85,96.0,6,1000000.0,8.2
1000000,475367,2002.0,1.85,88.0,1641,1000000.0,6.7
1000000,473769,2006.0,1.78,88.0,4720,1000000.0,7.4
1000000,428535,2000.0,2.126976154236567,100.0,2289,1000000.0,3.6
1000000,852399,2014.0,2.39,106.0,7098,40455386.33009198,7.3
1000000,288757,2013.0,1.85,91.0,86,1000000.0,7.6
1000000,839145,2003.0,1.85,79.0,2489,1000000.0,6.1
1000000,304472,2007.0,1.85,53.0,313,1000000.0,7.7
1000000,227241,2004.0,2.126976154236567,120.0,15,40455386.33009198,7.4
1000000,215559,2006.0,1.85,97.0,118,1000000.0,7.3
1000000,113433,2000.0,2.126976154236567,90.0,3258,40455386.33009198,5.7
1000000,96734,2012.0,1.85,112.0,263584,1000000.0,5.6
1000000,63014,2015.0,2.39,97.0,928,1000000.0,5.5
1000000,1549000,2005.0,2.126976154236567,160.0,2024,1500000.0,4.8
1000000,51587,2010.0,1.85,93.0,1452,500000.0,6.8
1000000,22434,1996.0,1.85,98.0,196,40455386.33009198,6.9
1000000,21210,1998.0,1.85,88.0,1141,1000000.0,6.1
1000000,17127,1999.0,2.126976154236567,105.0,1042,1000000.0,5.2
1000000,15156,2014.0,1.78,96.0,2607,1000000.0,5.8
1000000,12996,2000.0,1.85,82.0,3905,1000000.0,6.0
1000000,11574,2009.0,1.78,89.0,1647,1000000.0,6.3
1000000,844377,2006.0,1.85,78.0,509,1000000.0,6.1
1000000,26822,2006.0,1.85,81.0,2694,1000000.0,6.9
1000000,5494,1997.0,2.126976154236567,90.0,2633,40455386.33009198,5.6
1000000,3700,2005.0,1.78,97.0,1188,1000000.0,1.9
1000000,1036,2008.0,2.126976154236567,90.0,1996,1000000.0,6.1
1000000,884,2006.0,1.85,88.0,1284,1000000.0,4.1
1000000,703,2001.0,1.85,96.0,920,1500000.0,5.4
1000000,552614,2013.0,1.85,105.0,351,1000000.0,6.8
1000000,17721,2015.0,2.126976154236567,108.5771861260381,19,1000000.0,7.0
1000000,5382,2006.0,1.85,76.0,1635,1000000.0,6.7
989000,8158,2007.0,2.126976154236567,90.0,2504,989000.0,4.8
950000,8267066,2005.0,2.35,104.0,117,950000.0,7.1
950000,814666,1968.0,2.35,103.0,1567,40455386.33009198,7.1
950000,78122,2013.0,2.126976154236567,87.0,1618,950000.0,5.5
930000,30905,2011.0,2.35,100.0,2924,930000.0,5.7
910000,9600000,1954.0,1.85,108.0,11094,910000.0,8.2
900000,17549645,2013.0,1.85,85.0,687,900000.0,7.5
900000,958978,2011.0,2.35,107.0,509,40455386.33009198,5.9
900000,381420,2005.0,2.35,91.0,3299,900000.0,6.4
900000,413733,2012.0,2.35,101.0,4184,900000.0,6.4
858000,268000000,1942.0,1.33,70.0,63,40455386.33009198,7.4
850000,1386088,2012.0,2.35,88.0,3770,850000.0,6.0
850000,442638,2007.0,2.126976154236567,88.0,897,850000.0,7.3
850000,3256,2015.0,2.126976154236567,90.0,3336,100000.0,3.2
840000,3787689,2012.0,2.35,92.0,1751,40455386.33009198,6.7
825000,1500711,2002.0,1.85,95.0,1185,825000.0,5.6
825000,610776,2006.0,2.35,85.0,926,500000.0,7.0
820000,16909,2009.0,2.126976154236567,93.0,81,40455386.33009198,6.9
800000,5034794,1995.0,1.85,88.0,1502,800000.0,7.5
800000,2900578,2002.0,1.85,88.0,663,800000.0,7.2
800000,1001437,1993.0,1.85,114.0,423,800000.0,7.2
800000,881950,1929.0,1.33,110.0,455,40455386.33009198,8.0
800000,371647,1999.0,1.85,104.0,1983,800000.0,6.5
800000,62544,2003.0,2.126976154236567,94.0,991,800000.0,7.2
800000,58163,2000.0,2.126976154236567,87.0,2359,40455386.33009198,4.2
800000,35688,2014.0,2.126976154236567,93.0,954,600000.0,5.1
800000,462206,2011.0,2.35,95.0,1269,500000.0,6.3
780000,1310470,2003.0,2.126976154236567,90.0,587,780000.0,6.8
777000,140000000,1973.0,2.35,112.0,14954,777000.0,7.5
750000,7712436,2011.0,1.85,89.0,548,40455386.33009198,7.5
750000,5520368,2007.0,1.85,86.0,3071,750000.0,6.9
750000,4422318,2012.0,2.35,86.0,2714,750000.0,7.0
750000,1011535,2011.0,2.35,101.0,1252,750000.0,5.5
750000,59656,1970.0,1.66,106.0,500,750000.0,8.1
750000,47329,2002.0,1.78,88.0,243,750000.0,6.6
750000,229250,2005.0,2.35,103.0,22383,45000000.0,7.0
750000,814801,2008.0,1.85,99.0,1558,900000.0,5.2
750000,1960521,2006.0,2.35,90.0,2170,750000.0,5.6
750000,450,2014.0,2.126976154236567,108.5771861260381,26578,40455386.33009198,8.1
730000,8000000,1952.0,1.37,85.0,2496,750000.0,8.1
700000,11768371,1994.0,1.33,170.0,15,700000.0,8.3
700000,4857731,2005.0,1.33,86.0,321,40455386.33009198,7.1
700000,4911725,2006.0,1.85,106.0,33734,700000.0,7.2
700000,1140965,2001.0,1.85,97.0,209,700000.0,7.2
700000,10508,1998.0,2.126976154236567,107.0,1763,700000.0,6.5
700000,1160,2009.0,2.126976154236567,88.0,2476,40455386.33009198,4.0
