movie_title,production_budget,budget,imdb_score,opening_gross,screens,duration,title_year,cast_total_facebook_likes,aspect_ratio,worldwide_gross
Big Fat Liar ,15000000,15000000.0,5.4,11554015.0,2531.0,88.0,2002.0,3707,1.85,52461017
Cop Land ,15000000,10000000.0,6.9,13510482.0,2233.0,120.0,1997.0,40117,1.85,63706632
The Lizzie McGuire Movie ,15000000,17000000.0,5.3,17338755.0,2825.0,94.0,2003.0,3423,2.35,55534455
Krampus ,15000000,15000000.0,6.2,16293325.0,2902.0,98.0,2015.0,4567,2.35,61788393
End of Watch ,15000000,7000000.0,7.7,13152683.0,2730.0,109.0,2012.0,27788,1.85,57586606
The Faculty ,15000000,15000000.0,6.4,11633495.0,2365.0,104.0,1998.0,12170,1.85,40283321
Not Another Teen Movie ,15000000,16000000.0,5.7,12615116.0,2365.0,99.0,2001.0,15369,1.85,62401343
Wild ,15000000,15000000.0,7.1,4113752.0,1061.0,115.0,2014.0,4896,2.35,52501541
The Theory of Everything ,15000000,15000000.0,7.7,208763.0,5.0,123.0,2014.0,14100,2.35,122147772
Drive ,15000000,15000000.0,7.8,11340461.0,2886.0,100.0,2011.0,34337,2.35,78054825
The Skulls ,15000000,15000000.0,5.6,11034885.0,2412.0,106.0,2000.0,26652,1.85,35007180
Malibu's Most Wanted ,15000000,16000000.0,5.1,12618159.0,2503.0,86.0,2003.0,4435,2.35,34499204
All About Steve ,15000000,15000000.0,4.8,14058106.0,2251.0,99.0,2009.0,16461,1.85,40127259
Where the Heart Is ,15000000,15000000.0,6.8,8292939.0,2437.0,120.0,2000.0,22383,1.85,40862054
Because of Winn-Dixie ,15000000,14000000.0,6.4,13218723.0,3188.0,106.0,2005.0,3462,1.85,33508485
Halloween: Resurrection ,15000000,15000000.0,4.1,12292121.0,1954.0,94.0,2002.0,5440,2.35,37659652
The Great Debaters ,15000000,15000000.0,7.6,9184022.0,1171.0,126.0,2007.0,22745,2.35,30261293
When the Game Stands Tall ,15000000,15000000.0,6.7,8381509.0,2673.0,115.0,2014.0,525,1.85,30138912
Confessions of a Teenage Drama Queen ,15000000,15000000.0,4.6,9350572.0,2503.0,89.0,2004.0,2167,1.85,33118854
The Object of My Affection ,15000000,15000000.0,6.0,9725855.0,1890.0,111.0,1998.0,1450,1.85,29145924
28 Weeks Later ,15000000,15000000.0,7.0,9807292.0,2303.0,100.0,2007.0,11471,1.85,64232714
Grosse Pointe Blank ,15000000,15000000.0,7.4,6870397.0,1227.0,107.0,1997.0,2044,1.85,31070412
Love & Basketball ,15000000,15000000.0,7.2,8139180.0,1237.0,124.0,2000.0,5135,1.85,27709625
Book of Shadows: Blair Witch 2 ,15000000,15000000.0,4.0,13223887.0,3317.0,90.0,2000.0,608,1.85,47721314
Boogie Nights ,15000000,15000000.0,7.9,4681934.0,907.0,155.0,1997.0,3677,2.35,43111725
Ramona and Beezus ,15000000,15000000.0,6.7,7810481.0,2719.0,103.0,2010.0,1002,2.35,27469621
The November Man ,15000000,15000000.0,6.3,7660000.0,2776.0,108.0,2014.0,3033,2.35,34820335
The Craft ,15000000,15000000.0,6.2,210549.0,2239.67397260274,101.0,1996.0,1812,1.85,55669466
Match Point ,15000000,15000000.0,7.7,529434.0,2239.67397260274,119.0,2005.0,20391,1.85,87989926
Urban Legends: Final Cut ,15000000,14000000.0,4.1,8505513.0,2539.0,97.0,2000.0,2682,2.35,38574362
The Place Beyond the Pines ,15000000,15000000.0,7.3,279457.0,4.0,140.0,2012.0,34413,2.35,47011449
Flicka ,15000000,15000000.0,6.2,7703551.0,2877.0,95.0,2006.0,3845,2.35,21896367
The Hills Have Eyes II ,15000000,15000000.0,5.1,9686362.0,2.0,89.0,2007.0,2559,2.35,37466538
Keanu ,15000000,15000000.0,6.4,9453224.0,2658.0,100.0,2016.0,2958,2.35,20609977
Country Strong ,15000000,15000000.0,6.3,30000.0,2.0,117.0,2010.0,4204,2.35,20601987
Tuck Everlasting ,15000000,15000000.0,6.7,5268764.0,1185.0,90.0,2002.0,2661,2.35,19344615
Disturbing Behavior ,15000000,15000000.0,5.5,7070714.0,1842.0,84.0,1998.0,4660,1.85,17507368
The Big Lebowski ,15000000,15000000.0,8.2,5533844.0,1207.0,117.0,1998.0,47728,1.85,46189568
A Most Wanted Man ,15000000,15000000.0,6.8,2717000.0,361.0,122.0,2014.0,22574,2.35,36068890
The Hurt Locker ,15000000,15000000.0,7.6,145352.0,4.0,131.0,2008.0,11114,1.85,49894223
Eye of the Beholder ,15000000,15000000.0,4.9,5959447.0,1751.0,109.0,1999.0,1069,2.35,18260865
The Man with the Iron Fists ,15000000,15000000.0,5.4,7910980.0,1868.0,107.0,2012.0,2377,2.35,22018988
Killing Them Softly ,15000000,15000000.0,6.2,6812900.0,2424.0,97.0,2012.0,14025,2.35,39238443
Freddy Got Fingered ,15000000,15000000.0,4.5,7098459.0,2271.0,87.0,2001.0,2689,1.85,14249005
One Day ,15000000,15000000.0,7.0,5079566.0,1721.0,107.0,2011.0,17627,2.35,59168692
De-Lovely ,15000000,20000000.0,6.6,400001.0,16.0,125.0,2004.0,729,2.35,18524496
Whip It ,15000000,15000000.0,6.9,4650812.0,1721.0,111.0,2009.0,2633,2.35,18856151
The Pirates Who Don't Do Anything: A VeggieTales Movie ,15000000,15000000.0,5.7,4251320.0,1337.0,85.0,2008.0,568,1.85,13248444
U2 3D ,15000000,37123391.33528162,8.4,964315.0,61.0,85.0,2007.0,646,1.78,26170402
Highlander: Endgame ,15000000,15000000.0,4.6,6223330.0,1543.0,101.0,2000.0,2764,2.35,12801190
Idlewild ,15000000,15000000.0,6.2,5745780.0,973.0,121.0,2006.0,3633,2.35,12669914
Confidence ,15000000,15000000.0,6.7,4563588.0,1871.0,97.0,2003.0,1172,2.35,12212417
Knockaround Guys ,15000000,37123391.33528162,6.1,5016852.0,1806.0,92.0,2001.0,15644,2.35,12419700
Barney's Great Adventure ,15000000,15000000.0,2.8,2585292.0,540.0,76.0,1998.0,1139,1.85,11156471
Here on Earth ,15000000,15000000.0,5.1,4510705.0,1714.0,96.0,2000.0,3142,1.85,10845127
Raise Your Voice ,15000000,15000000.0,5.9,4022693.0,2521.0,103.0,2004.0,4676,2.35,14811980
Black Snake Moan ,15000000,15000000.0,7.0,4143199.0,2239.67397260274,116.0,2006.0,5012,2.35,10951153
Dark Blue ,15000000,15000000.0,6.6,3880688.0,2176.0,118.0,2002.0,1873,2.35,12262065
Peeples ,15000000,15000000.0,5.3,4611534.0,2041.0,95.0,2013.0,3322,2.35,9307166
A Mighty Heart ,15000000,16000000.0,6.7,3948863.0,1355.0,108.0,2007.0,12178,2.35,19153568
Whatever It Takes ,15000000,15000000.0,5.5,4104298.0,2272.0,94.0,2000.0,13524,1.85,8735529
Boat Trip ,15000000,20000000.0,4.9,3815075.0,1714.0,97.0,2002.0,3161,1.85,14933713
The Importance of Being Earnest ,15000000,15000000.0,6.9,500447.0,38.0,97.0,2002.0,16502,2.35,8378141
Hoot ,15000000,15000000.0,5.6,3368197.0,3018.0,91.0,2006.0,10732,1.85,8224998
In Bruges ,15000000,15000000.0,8.0,457227.0,28.0,107.0,2008.0,173,2.35,34533783
Promised Land ,15000000,15000000.0,6.6,173915.0,25.0,106.0,2012.0,14544,1.85,9300336
Mulholland Drive ,15000000,15000000.0,8.0,960558.0,247.0,147.0,2001.0,8484,1.85,11919578
The Rocker ,15000000,15000000.0,6.2,2636048.0,2784.0,102.0,2008.0,33153,1.85,8767338
Post Grad ,15000000,15000000.0,5.3,2651996.0,1959.0,88.0,2009.0,25637,1.85,6561243
Whatever Works ,15000000,15000000.0,7.2,266162.0,9.0,92.0,2009.0,2717,1.85,35106706
The In Crowd ,15000000,15000000.0,4.6,1505551.0,1357.0,105.0,2000.0,2312,1.85,5217498
Jakob the Liar ,15000000,15000000.0,6.5,2056647.0,1200.0,120.0,1999.0,51657,1.85,4956401
Kiss Kiss Bang Bang ,15000000,15000000.0,7.6,180660.0,8.0,103.0,2005.0,23932,2.35,16829464
Idle Hands ,15000000,20000000.0,6.2,1807181.0,1611.0,92.0,1999.0,3654,1.85,4023741
Blood and Chocolate ,15000000,37123391.33528162,5.5,2074300.0,1200.0,98.0,2007.0,1675,2.35,6551310
You Will Meet a Tall Dark Stranger ,15000000,22000000.0,6.3,160103.0,6.0,98.0,2010.0,19310,1.85,34247816
Never Let Me Go ,15000000,15000000.0,7.2,111734.0,4.0,103.0,2010.0,12867,2.35,11173718
Transsiberian ,15000000,15000000.0,6.7,34615.0,2.0,111.0,2008.0,1252,2.35,6379575
Crazy in Alabama ,15000000,15000000.0,6.3,1010596.0,1214.0,111.0,1999.0,4834,2.35,1954202
Funny Games ,15000000,15000000.0,6.5,510958.0,274.0,111.0,2007.0,6748,1.85,8200127
Felicia's Journey ,15000000,37123391.33528162,7.0,43131.0,5.0,116.0,1999.0,5426,2.35,1970268
The Return ,15000000,37123391.33528162,8.0,19795.0,3.0,99.0,2003.0,48,1.85,5953886
Buffalo Soldiers ,15000000,15000000.0,6.9,30977.0,6.0,98.0,2001.0,3578,2.35,353743
Centurion ,15000000,37123391.33528162,6.4,42826.0,12.0,97.0,2010.0,15293,2.35,7885048
Ong-bak 2 ,15000000,300000000.0,6.2,26564.0,10.0,110.0,2008.0,134,2.35,7583050
The Midnight Meat Train ,15000000,15000000.0,6.1,34394.0,102.0,103.0,2008.0,18639,2.35,1590246
The Son of No One ,15000000,15000000.0,5.1,18015.0,11.0,90.0,2011.0,32814,2.35,1148578
All the Queen's Men ,15000000,25000000.0,4.5,15026.0,17.0,105.0,2001.0,1732,2.35,22723
The Good Night ,15000000,15000000.0,5.9,12377.0,2.0,93.0,2007.0,1245,1.85,22441
Magic Mike XXL ,14500000,14800000.0,5.7,11600000.0,3355.0,115.0,2015.0,38963,2.35,117813057
Manderlay ,14200000,14200000.0,7.4,15117.0,2.0,139.0,2005.0,4211,2.35,543306
Slumdog Millionaire ,14000000,15000000.0,8.0,360018.0,10.0,120.0,2008.0,820,2.35,384519665
Stomp the Yard ,14000000,14000000.0,5.2,25876318.0,2051.0,109.0,2007.0,3544,2.35,75525718
My Bloody Valentine ,14000000,15000000.0,5.5,21241456.0,2534.0,101.0,2009.0,14159,1.85,102836002
Urban Legend ,14000000,14000000.0,5.5,10515444.0,2257.0,99.0,1998.0,3500,2.35,72571864
Superstar ,14000000,14000000.0,5.0,8912743.0,1943.0,81.0,1999.0,10792,1.85,30628981
The Iron Lady ,14000000,13000000.0,6.4,220409.0,4.0,105.0,2011.0,12894,2.35,115592104
Jonah: A VeggieTales Movie ,14000000,14000000.0,6.6,6201345.0,940.0,82.0,2002.0,49,1.85,25608779
All About the Benjamins ,14000000,14000000.0,5.7,10007291.0,1505.0,95.0,2002.0,1421,2.35,25873145
Our Family Wedding ,14000000,14000000.0,4.9,7629862.0,1605.0,103.0,2010.0,3299,2.35,21410546
An American Haunting ,14000000,14000000.0,5.0,5783508.0,1680.0,91.0,2005.0,1608,2.35,30443277
My Boss's Daughter ,14000000,14000000.0,4.6,4855798.0,2201.0,90.0,2003.0,3007,1.85,15549702
A Perfect Getaway ,14000000,14000000.0,6.5,5948555.0,2159.0,108.0,2009.0,41359,2.35,22815460
Thinner ,14000000,8500000.0,5.7,5679046.0,2009.0,93.0,1996.0,2777,1.85,15171475
Dead Man on Campus ,14000000,14000000.0,6.0,4704688.0,1797.0,96.0,1998.0,6861,1.85,15064948
Tea with Mussolini ,14000000,12000000.0,6.9,1633183.0,270.0,117.0,1999.0,1148,1.85,14395874
Jason X ,14000000,11000000.0,4.4,6649006.0,1878.0,85.0,2001.0,3050,1.85,16951798
I Think I Love My Wife ,14000000,37123391.33528162,5.5,5674802.0,1776.0,94.0,2007.0,13446,1.85,13205411
Hot Tub Time Machine 2 ,14000000,14000000.0,5.1,5963324.0,2880.0,99.0,2015.0,4702,1.85,12452601
Bobby ,14000000,14000000.0,7.0,69039.0,2.0,112.0,2006.0,13528,2.35,20597806
Head Over Heels ,14000000,14000000.0,5.4,4804595.0,2338.0,86.0,2001.0,2165,2.35,10397365
Fun Size ,14000000,14000000.0,5.4,4101017.0,3014.0,86.0,2012.0,3715,2.35,11166615
Little Children ,14000000,26000000.0,7.6,97953.0,5.0,137.0,2006.0,15337,2.35,14121177
Gossip ,14000000,24000000.0,5.9,2321729.0,1525.0,90.0,2000.0,12776,2.35,12591270
A Walk on the Moon ,14000000,14000000.0,6.6,78709.0,7.0,107.0,1999.0,10368,1.85,4741987
Catch a Fire ,14000000,14000000.0,6.7,2026997.0,1306.0,98.0,2006.0,678,2.35,5782198
Mr. Turner ,14000000,8200000.0,6.8,109000.0,5.0,150.0,2014.0,390,2.35,25187026
Soul Survivors ,14000000,14000000.0,3.9,1140698.0,601.0,84.0,2001.0,417,1.85,4288246
Easy Virtue ,14000000,37123391.33528162,6.7,143038.0,10.0,97.0,2008.0,16431,2.35,20537741
Flipped ,14000000,14000000.0,7.7,224233.0,45.0,90.0,2010.0,4377,1.85,1755212
Amen. ,14000000,103000000.0,7.3,16284.0,5.0,132.0,2002.0,1429,1.85,274299
The Lucky Ones ,14000000,15000000.0,7.0,183088.0,425.0,115.0,2008.0,2243,1.85,266967
Margaret ,14000000,14000000.0,6.5,7525.0,2.0,186.0,2011.0,14638,1.85,623292
Brokeback Mountain ,13900000,14000000.0,7.7,547425.0,5.0,134.0,2005.0,39789,1.85,177012173
Far from Heaven ,13500000,13500000.0,7.4,211279.0,6.0,107.0,2002.0,2447,1.85,29027914
Seven Psychopaths ,13500000,15000000.0,7.2,4174915.0,1480.0,110.0,2012.0,4757,2.35,33035736
Quills ,13500000,13500000.0,7.4,249383.0,9.0,124.0,2000.0,14726,1.85,11732088
Downfall ,13500000,13500000.0,8.3,18195.0,1.0,178.0,2004.0,2334,1.85,93631744
The Caveman's Valentine ,13500000,37123391.33528162,6.0,112041.0,16.0,105.0,2001.0,1767,1.85,892506
The Last Godfather ,13400000,13400000.0,3.6,101921.0,58.0,100.0,2010.0,2895,1.78,164247
Under the Skin ,13300000,37123391.33528162,6.3,133154.0,4.0,108.0,2013.0,19086,1.85,7229933
No Good Deed ,13200000,13200000.0,5.6,24250283.0,2175.0,84.0,2014.0,2297,2.35,54323210
Black Swan ,13000000,13000000.0,8.0,1443809.0,18.0,108.0,2010.0,38072,2.35,331266710
Save the Last Dance ,13000000,13000000.0,6.1,27526443.0,2230.0,112.0,2001.0,1307,1.85,122244329
Justin Bieber: Never Say Never ,13000000,13000000.0,1.6,29514054.0,3105.0,115.0,2011.0,714,1.85,99034125
Miracles from Heaven ,13000000,13000000.0,6.8,14812393.0,3047.0,109.0,2016.0,7833,1.85,73523705
Snow Day ,13000000,13000000.0,4.9,14331819.0,2664.0,89.0,2000.0,2241,1.85,62452927
The Shallows ,13000000,17000000.0,6.8,16800868.0,2962.0,86.0,2016.0,971,2.35,71169412
About Last Night ,13000000,12500000.0,6.1,27838201.0,2253.0,100.0,2014.0,2800,2.35,50445860
"Dude, Where's My Car? ",13000000,13000000.0,5.5,13845914.0,2087.0,83.0,2000.0,6454,1.37,73180297
St. Vincent ,13000000,13000000.0,7.3,109878.0,4.0,102.0,2014.0,20330,1.85,54837234
Earth to Echo ,13000000,13000000.0,5.8,8250000.0,3230.0,91.0,2014.0,1921,1.85,42174545
10 Things I Hate About You ,13000000,16000000.0,7.2,8330681.0,2271.0,97.0,1999.0,37907,1.85,60414025
The New Guy ,13000000,13000000.0,5.9,9007833.0,2687.0,92.0,2002.0,12687,1.85,28972187
Baby Geniuses ,13000000,18000000.0,2.5,5613587.0,1689.0,97.0,1999.0,2936,1.85,27151490
The Big Hit ,13000000,13000000.0,6.1,10809424.0,2149.0,91.0,1998.0,3353,1.85,27066941
Harriet the Spy ,13000000,13000000.0,5.9,9580000.0,1826.0,100.0,1996.0,2486,1.85,26570048
21 & Over ,13000000,13000000.0,5.9,8754168.0,2771.0,93.0,2013.0,2730,2.35,42195766
Ex Machina ,13000000,15000000.0,7.7,5349500.0,1255.0,108.0,2015.0,430,2.35,37065887
Being John Malkovich ,13000000,13000000.0,7.8,637721.0,25.0,112.0,1999.0,1171,1.85,32382381
Two Can Play That Game ,13000000,6000000.0,6.1,7720942.0,1297.0,90.0,2001.0,2815,1.85,22391450
Admission ,13000000,13000000.0,5.7,6154984.0,2160.0,107.0,2013.0,3004,2.35,18733666
The Perks of Being a Wallflower ,13000000,13000000.0,8.0,228359.0,4.0,102.0,2012.0,13631,1.85,33069303
54 ,13000000,13000000.0,5.8,6611532.0,1859.0,121.0,1998.0,6910,1.85,16757163
Room ,13000000,13000000.0,8.3,1335563.0,862.0,118.0,2015.0,2499,2.35,36226429
Letters from Iwo Jima ,13000000,19000000.0,7.9,122548.0,5.0,141.0,2006.0,751,2.35,67867998
The Astronaut Farmer ,13000000,13000000.0,6.3,4454319.0,2155.0,104.0,2006.0,27806,2.35,11141213
Dirty Work ,13000000,13000000.0,6.4,3634236.0,1776.0,82.0,1998.0,1805,1.85,10020081
Woo ,13000000,13000000.0,3.8,2517263.0,625.0,84.0,1998.0,3352,2.1266829018201814,8064972
Dick ,13000000,13000000.0,6.1,2210267.0,1522.0,94.0,1999.0,31005,1.85,6276869
Light It Up ,13000000,13000000.0,6.0,2408613.0,1219.0,99.0,1999.0,6485,1.85,5871603
Bubble Boy ,13000000,13000000.0,5.6,2038349.0,1605.0,84.0,2001.0,18864,2.35,5002310
Birthday Girl ,13000000,13000000.0,6.1,2370809.0,1000.0,93.0,2001.0,1775,2.35,8130727
"Paris, je t'aime ",13000000,13000000.0,7.3,39242.0,2.0,120.0,2006.0,13208,1.85,4857374
Resurrecting the Champ ,13000000,13000000.0,6.8,1667659.0,1605.0,112.0,2007.0,2417,2.35,3260555
Chloe ,13000000,11000000.0,6.3,900688.0,350.0,96.0,2009.0,14372,1.85,11831131
The Widow of Saint-Pierre ,13000000,100000000.0,7.3,31702.0,1.0,112.0,2000.0,2389,2.35,3058380
I Love You Phillip Morris ,13000000,13000000.0,6.6,112520.0,6.0,102.0,2009.0,931,1.85,23014027
The Vatican Tapes ,13000000,8495000.0,4.5,321464.0,427.0,91.0,2015.0,7875,1.85,12986189
Find Me Guilty ,13000000,13000000.0,7.1,608804.0,439.0,125.0,2006.0,37606,1.85,2898225
Infamous ,13000000,13000000.0,7.1,452966.0,179.0,118.0,2006.0,3474,1.85,2613717
Attack the Block ,13000000,13000000.0,6.6,137580.0,8.0,88.0,2011.0,2011,2.35,6459183
The Claim ,13000000,20000000.0,6.5,94082.0,23.0,115.0,2000.0,17104,2.35,1375635
In the Land of Blood and Honey ,13000000,13000000.0,4.3,9479.0,2.0,127.0,2011.0,796,2.35,509193
The Killer Inside Me ,13000000,13000000.0,6.1,19248.0,4.0,109.0,2010.0,1813,2.35,3617277
The Call ,12800000,13000000.0,6.7,17118745.0,2507.0,94.0,2013.0,2812,1.85,69821476
Operation Chromite ,12700000,12620000.0,6.8,31662.0,1.0,115.0,2016.0,14133,2.1266829018201814,39730644
The Crocodile Hunter: Collision Course ,12500000,13000000.0,5.4,9537123.0,2525.0,90.0,2002.0,1483,2.35,33436931
Machete ,12500000,10500000.0,6.7,14102888.0,2670.0,105.0,2010.0,26233,1.85,46370970
Antwone Fisher ,12500000,12500000.0,7.3,210013.0,15.0,117.0,2002.0,20456,2.35,23367586
The Emperor's Club ,12500000,12500000.0,6.9,3846780.0,809.0,109.0,2002.0,14347,1.85,16193713
Sorority Row ,12500000,16000000.0,5.1,5059802.0,2665.0,101.0,2009.0,3142,2.35,26735797
The Boy in the Striped Pajamas ,12500000,12500000.0,7.8,253085.0,17.0,94.0,2008.0,156,1.85,44083403
Lars and the Real Girl ,12500000,12000000.0,7.4,90418.0,7.0,106.0,2007.0,34351,1.85,11277119
Solitary Man ,12500000,15000000.0,6.4,94936.0,4.0,90.0,2009.0,2661,1.85,4360548
Dancer in the Dark ,12500000,12800000.0,8.0,91612.0,3.0,140.0,2000.0,2894,2.35,45557491
Casino Jack ,12500000,15000000.0,6.2,34528.0,7.0,108.0,2010.0,18739,2.35,2272186
Oscar and Lucinda ,12500000,16000000.0,6.7,137163.0,7.0,132.0,1997.0,2004,2.35,1612957
The Funeral ,12500000,12500000.0,6.6,41768.0,2.0,99.0,1996.0,3337,1.85,1412799
Tae Guk Gi: The Brotherhood of War ,12500000,12800000.0,8.1,363439.0,29.0,148.0,2004.0,1730,2.35,69826708
The Perfect Game ,12500000,12500000.0,7.0,207329.0,218.0,118.0,2009.0,4270,2.35,3931367
Ernest & Celestine ,12500000,9600000.0,7.9,13078.0,1.0,80.0,2012.0,6829,1.85,9376444
The Fault in Our Stars ,12000000,12000000.0,7.8,48002523.0,3173.0,133.0,2014.0,10565,1.85,307166834
American Pie ,12000000,11000000.0,7.0,18709680.0,2508.0,95.0,1999.0,8134,1.85,234723148
Think Like a Man ,12000000,12000000.0,6.6,33000000.0,2015.0,122.0,2012.0,5165,2.35,113373764
Heaven Is for Real ,12000000,12000000.0,5.8,22522221.0,2417.0,99.0,2014.0,663,2.35,100919111
Barbershop ,12000000,12000000.0,6.3,20627433.0,1605.0,102.0,2002.0,2754,1.85,77063461
Act of Valor ,12000000,12000000.0,6.5,10121.0,12.0,110.0,2012.0,146,2.35,82497035
Step Up ,12000000,12000000.0,6.5,20659573.0,2.0,104.0,2006.0,21380,2.35,110989157
Chronicle ,12000000,12000000.0,7.1,22004098.0,2907.0,89.0,2012.0,2054,1.85,123681790
Beavis and Butt-Head Do America ,12000000,12000000.0,6.8,20114233.0,2190.0,81.0,1996.0,17035,1.85,63118386
Project X ,12000000,12000000.0,6.7,21051363.0,3055.0,93.0,2012.0,2043,1.85,103028188
Harold & Kumar Escape from Guantanamo Bay ,12000000,12000000.0,6.6,14908404.0,2510.0,102.0,2008.0,4065,1.85,43353117
Philomena ,12000000,12000000.0,7.6,128435.0,4.0,98.0,2013.0,2376,1.85,98963392
Paper Towns ,12000000,12000000.0,6.4,12650140.0,3031.0,109.0,2015.0,2753,2.35,85512300
Quarantine ,12000000,12000000.0,6.0,14211321.0,2461.0,89.0,2008.0,140268,1.85,41924774
One Hour Photo ,12000000,12000000.0,6.8,321515.0,7.0,96.0,2002.0,52138,1.85,52223306
The Eye ,12000000,12000000.0,5.4,12425776.0,2436.0,92.0,2008.0,18765,2.35,57577765
Johnson Family Vacation ,12000000,12000000.0,4.3,9375307.0,1317.0,97.0,2004.0,5006,2.35,31286759
How High ,12000000,12000000.0,6.2,9779850.0,1266.0,93.0,2001.0,6105,1.85,31222395
Crank ,12000000,12000000.0,7.0,12896635.0,2515.0,93.0,2006.0,28767,1.78,43924923
Frida ,12000000,12000000.0,7.4,205996.0,5.0,123.0,2002.0,7072,1.85,56131239
Katy Perry: Part of Me ,12000000,12000000.0,5.9,7138266.0,2730.0,93.0,2012.0,52,1.85,32700439
Rounders ,12000000,12000000.0,7.4,8459126.0,2176.0,121.0,1998.0,14890,2.35,22921898
Project Almanac ,12000000,12000000.0,6.4,8500000.0,2893.0,106.0,2015.0,1819,2.35,32248241
Just Wright ,12000000,37123391.33528162,5.8,8284989.0,1831.0,100.0,2010.0,3906,2.35,21867665
Stir of Echoes ,12000000,12000000.0,7.0,5811664.0,1888.0,99.0,1999.0,1254,1.85,21133087
The Upside of Anger ,12000000,9000000.0,6.9,211559.0,9.0,118.0,2005.0,2944,2.35,28915761
Nebraska ,12000000,12000000.0,7.8,1552426.0,968.0,115.0,2013.0,3798,2.35,24761360
My Baby's Daddy ,12000000,37123391.33528162,4.5,7548819.0,1447.0,86.0,2004.0,3646,1.85,17322212
Max Keeble's Big Move ,12000000,12000000.0,5.3,5377958.0,2014.0,91.0,2001.0,4551,1.85,17292381
Young Adult ,12000000,12000000.0,6.3,310263.0,8.0,94.0,2011.0,10575,1.85,22750356
About Time ,12000000,12000000.0,7.8,1076250.0,175.0,123.0,2013.0,1595,2.35,89177486
How to Be a Player ,12000000,37123391.33528162,5.3,5736692.0,2239.67397260274,93.0,1997.0,2939,1.85,14010363
Living Out Loud ,12000000,12000000.0,6.6,4319745.0,1086.0,100.0,1998.0,3250,2.35,12905901
Rachel Getting Married ,12000000,37123391.33528162,6.7,293369.0,9.0,113.0,2008.0,12274,1.85,17475475
Girl with a Pearl Earring ,12000000,37123391.33528162,7.0,89472.0,7.0,100.0,2003.0,34700,2.35,43281552
House of Flying Daggers ,12000000,100000000.0,7.6,397472.0,15.0,119.0,2004.0,1244,2.35,92863945
Sorority Boys ,12000000,12000000.0,5.4,4127903.0,1801.0,93.0,2002.0,2393,1.85,12516222
Cadillac Records ,12000000,12000000.0,7.0,3445559.0,687.0,109.0,2008.0,1141,2.35,8138000
Arbitrage ,12000000,12000000.0,6.6,2002165.0,197.0,107.0,2012.0,2440,1.85,35830713
Screwed ,12000000,10000000.0,5.7,3342085.0,1759.0,81.0,2000.0,3848,1.85,6982680
Running with Scissors ,12000000,12000000.0,6.2,226108.0,8.0,122.0,2006.0,1291,2.35,8706701
For Your Consideration ,12000000,12000000.0,6.3,372012.0,23.0,86.0,2006.0,3535,1.85,5549923
Celebrity ,12000000,12000000.0,6.3,1588013.0,493.0,113.0,1998.0,943,1.66,6200000
From Justin to Kelly ,12000000,12000000.0,2.1,2715848.0,2001.0,90.0,2003.0,1445,1.85,4922166
In the Cut ,12000000,12000000.0,5.3,97625.0,6.0,113.0,2003.0,1171,1.85,23693646
Charlie Bartlett ,12000000,12000000.0,7.0,1836256.0,1122.0,97.0,2007.0,22577,1.85,5295909
Two Lovers ,12000000,12000000.0,7.1,117591.0,7.0,110.0,2008.0,1540,2.35,16349034
